,tweet_id,tweet,sentiment,tweet_ts
6812,3009,almost there   sxsw  austin  apple   ,1,almost there sxsw austin appl
6813,317,i arrived at  sxsw and my   issue hasnt been resolved  dying to use the iphone app but cant login  rt    we re on it,1,i arriv at sxsw and my issu hasnt been resolv die to use the iphon app but cant login rt we re on it
6814,3318,  go beyond the hour   share positive actions with the world  download the  earthhour iphone app     sxsw,1,go beyond the hour share posit action with the world download the earthhour iphon app sxsw
6815,5074,       more than 35 million miles a day are driven while being google maps navigation assisted     marissa mayer  sxsw   the gps biz is so toast  ,1,more than 35 million mile a day are driven while be googl map navig assist marissa mayer sxsw the gp biz is so toast
6816,2765,now online  first ipad 2 in the wild at  sxsw  ,1,now onlin first ipad 2 in the wild at sxsw
6817,5209,     apple opening a popup shop in downtown austin for  sxsw    rt    ,1,appl open a popup shop in downtown austin for sxsw rt
6818,2882,i cant believe they built that  sxsw  apple store in  what  2 days   ,1,i cant believ they built that sxsw appl store in what 2 day
6819,3431,  have y all seen this  temp apple store going up downtown for  sxsw  would y all stream from there instead   ,2,have y all seen thi temp appl store go up downtown for sxsw would y all stream from there instead
6820,3237,publishing to your website from  sxsw try the mpact app on your iphone,1,publish to your websit from sxsw tri the mpact app on your iphon
6821,4340,hmm  rt   we interrupt your regularly scheduled   sxsw geek programming with big news    google  circles,1,hmm rt we interrupt your regularli schedul sxsw geek program with big news googl circl
6822,3516, sxsw q  how does google reconcile h264 omission from  video  but including flash   browserwars,1,sxsw q how doe googl reconcil h264 omiss from video but includ flash browserwar
6823,5184,     iava wants to be the google of nonprofits     yes  we do b c our  vets deserve nothing less   sxsw  letshookup,1,iava want to be the googl of nonprofit ye we do b c our vet deserv noth less sxsw letshookup
6824,7717,learned from sponsored  sxsw software  1  austin   nice walking city  2  mapquest   piece of shit mapping software   go google maps    fb,2,learn from sponsor sxsw softwar 1 austin nice walk citi 2 mapquest piec of shit map softwar go googl map fb
6825,7675,adaptive retail    apple to open pop up shop at  sxsw  skillfully done  cupertino   ,2,adapt retail appl to open pop up shop at sxsw skill done cupertino
6826,4779, sxsw   in her 80s splendor dancin to the spazzmatics at aclu google  partylikeits      ,1,sxsw in her 80 splendor dancin to the spazzmat at aclu googl partylikeit
6827,3678,please join me on  facebook  hear from my great guests                       here  sxsw,1,pleas join me on facebook hear from my great guest here sxsw
6828,8369,she  my tech idol  send highlights  rt   watching google  marissa mayer speak    marissagoogle  sxsw,2,she my tech idol send highlight rt watch googl marissa mayer speak marissagoogl sxsw
6829,6042,    how to improve website rankings  advice from google   bing at  sxsw  ,2,how to improv websit rank advic from googl bing at sxsw
6830,4241,mr heavenly  aka the band w  michael cera  ready to rock the bat bar at  sxsw  iphone cameras de rigeur ,2,mr heavenli aka the band w michael cera readi to rock the bat bar at sxsw iphon camera de rigeur
6831,8813,more  sxsw awesomeness  apple is opening up a temporary store in downtown austin for  sxsw and the ipad 2 launch  ,2,more sxsw awesom appl is open up a temporari store in downtown austin for sxsw and the ipad 2 launch
6832,525,hey  sxsw friends    anyone have an iphone charger that   can borrow tonight  lmk ,1,hey sxsw friend anyon have an iphon charger that can borrow tonight lmk
6833,1313,     we will be spotlighting all our new  mobile apps    sxsw   here  a peak at our ipad  jobsearch app  video   ,1,we will be spotlight all our new mobil app sxsw here a peak at our ipad jobsearch app video
6834,5417,    apple built a pop up store in 3 days for  sxsw  open 24 7 only selling ipad 2 ,1,appl built a pop up store in 3 day for sxsw open 24 7 onli sell ipad 2
6835,6096,    if you are going to  sxsw  you will need a qr code app on your  iphone that can read  vcards  get qrafter       qrcode,1,if you are go to sxsw you will need a qr code app on your iphon that can read vcard get qrafter qrcode
6836,6555,    rt   google will launch major new social network called circles   sxsw,1,rt googl will launch major new social network call circl sxsw
6837,4898,earlier today  a story about a guy named shawn blanc    mac  apple  sxsw cc   ,1,earlier today a stori about a guy name shawn blanc mac appl sxsw cc
6838,5892,    google to launch major new social network called circles  possibly today    sxsw     o,1,googl to launch major new social network call circl possibl today sxsw o
6839,4270,google  marissa mayer extolling coolness of google mobile maps v 5 2  mobile surpassed desktop usage 4 1st time this year    sxsw  sxswi,1,googl marissa mayer extol cool of googl mobil map v 5 2 mobil surpass desktop usag 4 1st time thi year sxsw sxswi
6840,7514, sxsw    pre and post ipad   the death of flash     ,1,sxsw pre and post ipad the death of flash
6841,7377, sxsw    photography    android   many live photos   watch this live feed here    ,1,sxsw photographi android mani live photo watch thi live feed here
6842,930,google is not launching any products at  sxsw  ,1,googl is not launch ani product at sxsw
6843,4813,almost convinced it  time for an iphone courtesy of being only one w a blackberry in austin   sxsw,2,almost convinc it time for an iphon courtesi of be onli one w a blackberri in austin sxsw
6844,1729,my first  sxsw survival kit  iphone not in the shot because i m using it to take the picture     i might be ready ,2,my first sxsw surviv kit iphon not in the shot becaus i m use it to take the pictur i might be readi
6845,8067,we will be spotlighting all our new mobile apps at  sxsw but here  a peak at our ipad  jobsearch app  video    ,1,we will be spotlight all our new mobil app at sxsw but here a peak at our ipad jobsearch app video
6846,361,yeah i will be there for sure     rt       check this     sxsw  google,1,yeah i will be there for sure rt check thi sxsw googl
6847,1795,download 20  free tracks from the   music sampler on   including      sxsw,1,download 20 free track from the music sampler on includ sxsw
6848,8148, ipad2   sxsw attendees queue at  apple  pop up  store for  ipad2   telegraph   via  ,2,ipad2 sxsw attende queue at appl pop up store for ipad2 telegraph via
6849,7284,google showcase peak view of new google maps  vector based maps  at  sxsw  marissagoogle,1,googl showcas peak view of new googl map vector base map at sxsw marissagoogl
6850,9080,diller says google tv  might be run over by the playstation and the xbox  which are essentially ready today    sxsw  diller,0,diller say googl tv might be run over by the playstat and the xbox which are essenti readi today sxsw diller
6851,7286,google showing preview of next gen blogger interface at  sxsw     cnet,1,googl show preview of next gen blogger interfac at sxsw cnet
6852,5190,     she  the ipad dj working the etsy party    realtalk  sxsw,2,she the ipad dj work the etsi parti realtalk sxsw
6853,5447,    apple opening downtown austin pop up store for  sxsw  rt   before it even begins  apple wins sxsw  ,2,appl open downtown austin pop up store for sxsw rt befor it even begin appl win sxsw
6854,7091,apple is opening a temporary store in austin for  sxsw  because people obviously want to shell out    for a macbook while visiting austin,0,appl is open a temporari store in austin for sxsw becaus peopl obvious want to shell out for a macbook while visit austin
6855,7063,after a pop up apple store   sxsw should have a pop up bar called  dickbar,1,after a pop up appl store sxsw should have a pop up bar call dickbar
6856,4642,great  longform panel    much web content geared toward workplace reading  ipad kindle changed that   sxsw,1,great longform panel much web content gear toward workplac read ipad kindl chang that sxsw
6857,2412,the data crunch at  sxsw is crippling google voice  back to regular texting we go   ,0,the data crunch at sxsw is crippl googl voic back to regular text we go
6858,3227,best thing i have heard this weekend at  sxsw  i gave my ipad 2 money to  japan relief  i dont need an  ipad 2      ,0,best thing i have heard thi weekend at sxsw i gave my ipad 2 money to japan relief i dont need an ipad 2
6859,1478,hmmmm      rt   google to launch major new social network   circles   possibly today    sxsw,1,hmmmm rt googl to launch major new social network circl possibl today sxsw
6860,980, apple to open temporary store at  sxsw  ,1,appl to open temporari store at sxsw
6861,4262,video  tim wu explains to me  netneutrality  information empires and himself    thanks      sxsw,1,video tim wu explain to me netneutr inform empir and himself thank sxsw
6862,8258,is it just me or has the   client for android gotten really buggy lately   sxsw to blame ,0,is it just me or ha the client for android gotten realli buggi late sxsw to blame
6863,7303,brought up how google maps had rerouted all images of jcpenney to images of macys or trashy restraunts  they had no comment  uosxsw  sxsw,0,brought up how googl map had rerout all imag of jcpenney to imag of maci or trashi restraunt they had no comment uosxsw sxsw
6864,1615,download   new austin iphone app for free during sxsw    thanks for the tip    sxsw,1,download new austin iphon app for free dure sxsw thank for the tip sxsw
6865,2803,that  great  rt   i m unique at  sxsw because i m the only one w  an iphone 3gs  all the others followers have the iphone 4   winning,2,that great rt i m uniqu at sxsw becaus i m the onli one w an iphon 3g all the other follow have the iphon 4 win
